symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2023-07-11 00:00:00+00:00,424.05,427.58,420.67,424.81,29824406,42.3907985646,42.7436803449,42.0529117608,42.4667731122,298244060,0.0,1.0
NVDA,2023-07-12 00:00:00+00:00,439.02,439.35,427.7728,430.33,48127702,43.8872972193,43.9202861676,42.762953888,43.0185882474,481277020,0.0,1.0
NVDA,2023-07-13 00:00:00+00:00,459.77,461.55,444.92,445.18,47820369,45.9616023017,46.1395426895,44.4770996283,44.5030909209,478203690,0.0,1.0
NVDA,2023-07-14 00:00:00+00:00,454.69,480.88,450.6,465.8281,77207533,45.4537724309,48.0718953278,45.0449094051,46.567209416,772075330,0.0,1.0
NVDA,2023-07-17 00:00:00+00:00,464.61,464.96,452.6241,462.89,51048822,46.4454402101,46.4804284886,45.2472516179,46.2734978129,510488220,0.0,1.0
NVDA,2023-07-18 00:00:00+00:00,474.94,478.9599,457.34,467.01,57019042,47.4780942584,47.8799496319,45.7186836824,46.6853598341,570190420,0.0,1.0
NVDA,2023-07-19 00:00:00+00:00,470.77,478.18,467.42,474.64,42750179,47.0612339117,47.8019857508,46.7263461032,47.4481043054,427501790,0.0,1.0
NVDA,2023-07-20 00:00:00+00:00,455.2,470.87,450.62,465.07,53786451,45.504755351,47.0712305627,45.0469087353,46.4914248047,537864510,0.0,1.0
NVDA,2023-07-21 00:00:00+00:00,443.09,458.66,441.0,457.88,96376863,44.294160915,45.8506394756,44.0852309091,45.7726655978,963768630,0.0,1.0
NVDA,2023-07-24 00:00:00+00:00,446.12,451.09,440.4,447.31,38309974,44.5970594403,45.093892995,44.0252510031,44.7160195872,383099740,0.0,1.0
NVDA,2023-07-25 00:00:00+00:00,456.79,461.825,449.23,449.41,34808091,45.6637021019,46.1670334798,44.9079552864,44.9259492582,348080910,0.0,1.0
NVDA,2023-07-26 00:00:00+00:00,454.52,460.53,446.3,460.21,36423726,45.4367781242,46.0375768493,44.6150534121,46.0055875661,364237260,0.0,1.0
NVDA,2023-07-27 00:00:00+00:00,459.0,473.95,457.5,465.19,45597552,45.884628089,47.3791274135,45.734678324,46.5034207859,455975520,0.0,1.0
NVDA,2023-07-28 00:00:00+00:00,467.5,470.27,463.81,466.68,33119424,46.734343424,47.0112506567,46.3654670021,46.6523708858,331194240,0.0,1.0
NVDA,2023-07-31 00:00:00+00:00,467.29,471.3,465.0601,467.54,25105528,46.7133504569,47.114216162,46.4904351363,46.7383420844,251055280,0.0,1.0
NVDA,2023-08-01 00:00:00+00:00,465.07,469.0,460.27,464.595,23927597,46.4914248047,46.884293189,46.0115855567,46.4439407125,239275970,0.0,1.0
NVDA,2023-08-02 00:00:00+00:00,442.69,458.4,433.87,458.31,53014157,44.254174311,45.824648183,43.3724696928,45.8156511971,530141570,0.0,1.0
NVDA,2023-08-03 00:00:00+00:00,445.15,451.18,438.0,438.0,32507660,44.5000919256,45.1028899809,43.7853313791,43.7853313791,325076600,0.0,1.0
NVDA,2023-08-04 00:00:00+00:00,446.8,456.42,443.93,449.85,36266618,44.6650366671,45.6267144932,44.3781327834,44.9699345226,362666180,0.0,1.0
NVDA,2023-08-07 00:00:00+00:00,454.165,455.4,445.6345,451.11,32215354,45.4012900132,45.524748653,44.5485256997,45.0958923252,322153540,0.0,1.0
NVDA,2023-08-08 00:00:00+00:00,446.64,452.42,440.5601,448.53,35384343,44.6490420255,45.2268484533,44.0412556413,44.8379787294,353843430,0.0,1.0
NVDA,2023-08-09 00:00:00+00:00,425.54,443.12,421.34,442.74,58644907,42.5397486645,44.2971599103,42.1198893225,44.2591726365,586449070,0.0,1.0
NVDA,2023-08-10 00:00:00+00:00,423.88,435.74,418.35,421.6,49270530,42.3738042579,43.5594070665,41.8209894576,42.1458806151,492705300,0.0,1.0
NVDA,2023-08-11 00:00:00+00:00,408.55,420.18,406.39,417.51,53308526,40.8413176596,42.0039281709,40.625389998,41.7370175892,533085260,0.0,1.0
NVDA,2023-08-14 00:00:00+00:00,437.53,438.0,403.11,404.86,69028583,43.7383471194,43.7853313791,40.2974998453,40.4724412378,690285830,0.0,1.0
NVDA,2023-08-15 00:00:00+00:00,439.4,452.68,437.1,445.6,67651151,43.9252844931,45.2528397459,43.6953615201,44.5450768551,676511510,0.0,1.0
NVDA,2023-08-16 00:00:00+00:00,434.86,446.75,434.06,445.2,52745068,43.4714365377,44.6600383416,43.3914633297,44.5050902511,527450680,0.0,1.0
NVDA,2023-08-17 00:00:00+00:00,433.435,440.62,430.01,439.7,45239482,43.3289842609,44.0472436353,42.9865989642,43.9552744461,452394820,0.0,1.0
NVDA,2023-08-18 00:00:00+00:00,432.99,435.7799,416.6,426.35,58376787,43.284499164,43.5633957302,41.6460480651,42.6207215376,583767870,0.0,1.0
NVDA,2023-08-21 00:00:00+00:00,469.67,470.65,442.22,444.94,69257337,46.9512707507,47.0492379305,44.2071900513,44.4790989585,692573370,0.0,1.0
NVDA,2023-08-22 00:00:00+00:00,456.68,481.87,453.331,481.35,75720691,45.6527057858,48.1708621727,45.3179179439,48.1188795875,757206910,0.0,1.0
NVDA,2023-08-23 00:00:00+00:00,471.16,472.0,452.08,458.66,77904608,47.1002208506,47.184192719,45.1928598399,45.8506394756,779046080,0.0,1.0
NVDA,2023-08-24 00:00:00+00:00,471.63,502.66,471.59,502.16,115604409,47.1472051103,50.2491659155,47.1432064499,50.1991826605,1156044090,0.0,1.0
NVDA,2023-08-25 00:00:00+00:00,460.18,478.05,450.24,470.12,92534052,46.0025885708,47.7889901045,45.0089214615,46.9962556802,925340520,0.0,1.0
NVDA,2023-08-28 00:00:00+00:00,468.35,469.8,448.88,464.82,68519223,46.8193149575,46.964266397,44.8729670079,46.4664331772,685192230,0.0,1.0
NVDA,2023-08-29 00:00:00+00:00,487.84,490.81,463.9101,466.66,70139699,48.7676622374,49.0645627721,46.3754736498,46.6503715556,701396990,0.0,1.0
NVDA,2023-08-30 00:00:00+00:00,492.64,499.27,484.25,490.44,73520598,49.2475014854,49.9102794467,48.4087824665,49.0275751634,735205980,0.0,1.0
NVDA,2023-08-31 00:00:00+00:00,493.55,497.44,489.58,493.8,52856977,49.3384710095,49.7273407334,48.9416039648,49.363462637,528569770,0.0,1.0
NVDA,2023-09-01 00:00:00+00:00,485.09,498.0,481.416,497.62,46383030,48.4927543349,49.783321979,48.1254773772,49.7453347052,463830300,0.0,1.0
NVDA,2023-09-05 00:00:00+00:00,485.48,488.5081,478.6,482.23,38265258,48.5317412738,48.8344498627,47.843971685,48.2068501163,382652580,0.0,1.0
NVDA,2023-09-06 00:00:00+00:00,470.61,485.49,465.8,484.41,46866957,47.0492379305,48.5368660311,46.568358148,48.4288930238,468669570,0.04,1.0
NVDA,2023-09-07 00:00:00+00:00,462.41,463.44,451.52,455.25,43332989,46.2294428751,46.3324171321,45.1407150515,45.5136218267,433329890,0.0,1.0
NVDA,2023-09-08 00:00:00+00:00,455.72,466.06,452.71,459.42,47389994,45.5606100799,46.5943516498,45.2596853095,45.9305176049,473899940,0.0,1.0
NVDA,2023-09-11 00:00:00+00:00,451.78,461.63,443.12,461.48,47396555,45.1667085533,46.1514623698,44.3009249947,46.1364661188,473965550,0.0,1.0
NVDA,2023-09-12 00:00:00+00:00,448.7,456.73,445.31,447.38,34925634,44.8587855324,45.6615848367,44.5198702595,44.7268185235,349256340,0.0,1.0
NVDA,2023-09-13 00:00:00+00:00,454.85,459.3,445.03,446.0,39835535,45.473631824,45.9185206041,44.4918772576,44.5888530142,398355350,0.0,1.0
NVDA,2023-09-14 00:00:00+00:00,455.81,459.8699,451.31,459.5,37009720,45.5696078305,45.9754963604,45.1197203001,45.9385156054,370097200,0.0,1.0
NVDA,2023-09-15 00:00:00+00:00,439.0,455.99,438.08,453.41,50683051,43.8890279669,45.5876033317,43.7970509607,45.3296678143,506830510,0.0,1.0
NVDA,2023-09-18 00:00:00+00:00,439.66,442.42,420.0,427.48,50027079,43.9550114713,44.23094249,41.9895028385,42.737315889,500270790,0.0,1.0
NVDA,2023-09-19 00:00:00+00:00,435.2,439.66,430.02,438.33,37306424,43.5091229412,43.9550114713,42.9912524062,43.8220447124,373064240,0.0,1.0
NVDA,2023-09-20 00:00:00+00:00,422.39,439.03,422.23,436.0,36710769,42.2284431046,43.8920272171,42.2124471035,43.5891029466,367107690,0.0,1.0
NVDA,2023-09-21 00:00:00+00:00,410.17,421.0,409.8,415.83,45073596,41.006748522,42.0894778452,40.9697577695,41.5726070603,450735960,0.0,1.0
NVDA,2023-09-22 00:00:00+00:00,416.1,421.15,412.31,415.72,47923631,41.5996003121,42.1044740962,41.2206950365,41.5616098096,479236310,0.0,1.0
NVDA,2023-09-25 00:00:00+00:00,422.22,425.36,411.77,415.91,41909096,42.2114473535,42.5253688747,41.1667085329,41.5806050608,419090960,0.0,1.0
NVDA,2023-09-26 00:00:00+00:00,419.11,428.2,416.55,420.01,40228209,41.9005250825,42.8092978939,41.6445890652,41.9905025885,402282090,0.0,1.0
NVDA,2023-09-27 00:00:00+00:00,424.68,428.72,416.2901,423.3,44493520,42.4573858701,42.8612848974,41.6186055609,42.3194203608,444935200,0.0,1.0
NVDA,2023-09-28 00:00:00+00:00,430.89,434.4631,421.15,424.6,42466279,43.0782306621,43.4354513587,42.1044740962,42.4493878696,424662790,0.0,1.0
NVDA,2023-09-29 00:00:00+00:00,434.99,441.44,433.0694,438.27,39782993,43.4881281898,44.1329669834,43.2961161918,43.816046212,397829930,0.0,1.0
NVDA,2023-10-02 00:00:00+00:00,447.82,451.75,438.61,440.3,43329821,44.7708075265,45.1637093031,43.8500377142,44.0189954757,433298210,0.0,1.0
NVDA,2023-10-03 00:00:00+00:00,435.17,451.3,432.46,448.08,47084954,43.506123691,45.11872055,43.2351914227,44.7968010283,470849540,0.0,1.0
NVDA,2023-10-04 00:00:00+00:00,440.41,441.43,432.9201,437.42,36182086,44.0299927264,44.1319672333,43.2811899233,43.7310674562,361820860,0.0,1.0
NVDA,2023-10-05 00:00:00+00:00,446.88,449.0,438.88,440.5,39348309,44.6768310201,44.8887780345,43.8770309661,44.038990477,393483090,0.0,1.0
NVDA,2023-10-06 00:00:00+00:00,457.62,457.89,440.26,441.93,43443602,45.7505625927,45.7775558445,44.0149964754,44.1819547367,434436020,0.0,1.0
NVDA,2023-10-09 00:00:00+00:00,452.73,456.05,443.68,448.42,40967472,45.2616848097,45.5936018321,44.3569109985,44.8307925305,409674720,0.0,1.0
