symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2023-09-08 00:00:00+00:00,248.5,256.52,246.67,251.22,118559635,248.5,256.52,246.67,251.22,118559635,0.0,1.0
TSLA,2023-09-11 00:00:00+00:00,273.58,274.85,260.61,264.27,174667852,273.58,274.85,260.61,264.27,174667852,0.0,1.0
TSLA,2023-09-12 00:00:00+00:00,267.48,278.39,266.6,270.76,135999866,267.48,278.39,266.6,270.76,135999866,0.0,1.0
TSLA,2023-09-13 00:00:00+00:00,271.3,274.98,268.1,270.07,111673737,271.3,274.98,268.1,270.07,111673737,0.0,1.0
TSLA,2023-09-14 00:00:00+00:00,276.04,276.7094,270.42,271.32,107709842,276.04,276.7094,270.42,271.32,107709842,0.0,1.0
TSLA,2023-09-15 00:00:00+00:00,274.39,278.98,271.0,277.55,133692313,274.39,278.98,271.0,277.55,133692313,0.0,1.0
TSLA,2023-09-18 00:00:00+00:00,265.28,271.44,263.7601,271.16,101543305,265.28,271.44,263.7601,271.16,101543305,0.0,1.0
TSLA,2023-09-19 00:00:00+00:00,266.5,267.85,261.2,264.35,103704040,266.5,267.85,261.2,264.35,103704040,0.0,1.0
TSLA,2023-09-20 00:00:00+00:00,262.59,273.93,262.4606,267.04,122514643,262.59,273.93,262.4606,267.04,122514643,0.0,1.0
TSLA,2023-09-21 00:00:00+00:00,255.7,260.86,254.21,257.85,119951516,255.7,260.86,254.21,257.85,119951516,0.0,1.0
TSLA,2023-09-22 00:00:00+00:00,244.88,257.7888,244.48,257.4,127524083,244.88,257.7888,244.48,257.4,127524083,0.0,1.0
TSLA,2023-09-25 00:00:00+00:00,246.99,247.1,238.31,243.38,104636557,246.99,247.1,238.31,243.38,104636557,0.0,1.0
TSLA,2023-09-26 00:00:00+00:00,244.12,249.55,241.6601,242.98,101993631,244.12,249.55,241.6601,242.98,101993631,0.0,1.0
TSLA,2023-09-27 00:00:00+00:00,240.5,245.33,234.58,244.262,136597184,240.5,245.33,234.58,244.262,136597184,0.0,1.0
TSLA,2023-09-28 00:00:00+00:00,246.38,247.55,238.65,240.02,117058870,246.38,247.55,238.65,240.02,117058870,0.0,1.0
TSLA,2023-09-29 00:00:00+00:00,250.22,254.77,246.35,250.0,128522729,250.22,254.77,246.35,250.0,128522729,0.0,1.0
TSLA,2023-10-02 00:00:00+00:00,251.6,254.2799,242.62,244.81,123810402,251.6,254.2799,242.62,244.81,123810402,0.0,1.0
TSLA,2023-10-03 00:00:00+00:00,246.53,250.02,244.45,248.61,101985305,246.53,250.02,244.45,248.61,101985305,0.0,1.0
TSLA,2023-10-04 00:00:00+00:00,261.16,261.86,247.6,248.14,129721567,261.16,261.86,247.6,248.14,129721567,0.0,1.0
TSLA,2023-10-05 00:00:00+00:00,260.05,263.6,256.25,260.0,119159214,260.05,263.6,256.25,260.0,119159214,0.0,1.0
TSLA,2023-10-06 00:00:00+00:00,260.53,261.65,250.65,253.98,118121812,260.53,261.65,250.65,253.98,118121812,0.0,1.0
TSLA,2023-10-09 00:00:00+00:00,259.67,261.36,252.05,255.31,101377947,259.67,261.36,252.05,255.31,101377947,0.0,1.0
TSLA,2023-10-10 00:00:00+00:00,263.62,268.94,257.65,257.75,122656030,263.62,268.94,257.65,257.75,122656030,0.0,1.0
TSLA,2023-10-11 00:00:00+00:00,262.99,268.6,260.9,266.2,103706266,262.99,268.6,260.9,266.2,103706266,0.0,1.0
TSLA,2023-10-12 00:00:00+00:00,258.87,265.41,256.6307,262.92,111508114,258.87,265.41,256.6307,262.92,111508114,0.0,1.0
TSLA,2023-10-13 00:00:00+00:00,251.12,259.6,250.22,258.9,102296786,251.12,259.6,250.22,258.9,102296786,0.0,1.0
TSLA,2023-10-16 00:00:00+00:00,253.92,255.3999,248.48,250.05,88917176,253.92,255.3999,248.48,250.05,88917176,0.0,1.0
TSLA,2023-10-17 00:00:00+00:00,254.85,257.183,247.08,250.1,93562909,254.85,257.183,247.08,250.1,93562909,0.0,1.0
TSLA,2023-10-18 00:00:00+00:00,242.68,254.63,242.08,252.7,125147846,242.68,254.63,242.08,252.7,125147846,0.0,1.0
TSLA,2023-10-19 00:00:00+00:00,220.11,230.61,216.78,225.95,170772713,220.11,230.61,216.78,225.95,170772713,0.0,1.0
TSLA,2023-10-20 00:00:00+00:00,211.99,218.8606,210.42,217.01,138010095,211.99,218.8606,210.42,217.01,138010095,0.0,1.0
TSLA,2023-10-23 00:00:00+00:00,212.08,216.98,202.51,210.0,150683368,212.08,216.98,202.51,210.0,150683368,0.0,1.0
TSLA,2023-10-24 00:00:00+00:00,216.52,222.05,214.11,216.5,118231113,216.52,222.05,214.11,216.5,118231113,0.0,1.0
TSLA,2023-10-25 00:00:00+00:00,212.42,220.1,212.2,215.88,107065087,212.42,220.1,212.2,215.88,107065087,0.0,1.0
TSLA,2023-10-26 00:00:00+00:00,205.76,214.8,204.88,211.32,115112635,205.76,214.8,204.88,211.32,115112635,0.0,1.0
TSLA,2023-10-27 00:00:00+00:00,207.3,212.41,205.77,210.6,94881173,207.3,212.41,205.77,210.6,94881173,0.0,1.0
TSLA,2023-10-30 00:00:00+00:00,197.36,210.88,194.67,209.28,136448167,197.36,210.88,194.67,209.28,136448167,0.0,1.0
TSLA,2023-10-31 00:00:00+00:00,200.84,202.8,194.07,196.12,118068273,200.84,202.8,194.07,196.12,118068273,0.0,1.0
TSLA,2023-11-01 00:00:00+00:00,205.66,205.99,197.85,204.04,121661656,205.66,205.99,197.85,204.04,121661656,0.0,1.0
TSLA,2023-11-02 00:00:00+00:00,218.51,219.2,211.45,212.97,125987621,218.51,219.2,211.45,212.97,125987621,0.0,1.0
TSLA,2023-11-03 00:00:00+00:00,219.96,226.3701,218.4,221.15,119534790,219.96,226.3701,218.4,221.15,119534790,0.0,1.0
TSLA,2023-11-06 00:00:00+00:00,219.27,226.32,215.0,223.98,117335820,219.27,226.32,215.0,223.98,117335820,0.0,1.0
TSLA,2023-11-07 00:00:00+00:00,222.18,223.12,215.72,219.98,116900130,222.18,223.12,215.72,219.98,116900130,0.0,1.0
TSLA,2023-11-08 00:00:00+00:00,222.11,224.15,217.64,223.15,106584841,222.11,224.15,217.64,223.15,106584841,0.0,1.0
TSLA,2023-11-09 00:00:00+00:00,209.98,220.8,206.68,219.75,142110454,209.98,220.8,206.68,219.75,142110454,0.0,1.0
TSLA,2023-11-10 00:00:00+00:00,214.65,215.38,205.69,210.03,131310128,214.65,215.38,205.69,210.03,131310128,0.0,1.0
TSLA,2023-11-13 00:00:00+00:00,223.71,225.4,211.6101,215.6,140447569,223.71,225.4,211.6101,215.6,140447569,0.0,1.0
TSLA,2023-11-14 00:00:00+00:00,237.41,238.135,230.72,235.03,149771642,237.41,238.135,230.72,235.03,149771642,0.0,1.0
TSLA,2023-11-15 00:00:00+00:00,242.84,246.7,236.45,239.29,150353975,242.84,246.7,236.45,239.29,150353975,0.0,1.0
TSLA,2023-11-16 00:00:00+00:00,233.59,240.88,230.96,239.49,136816819,233.59,240.88,230.96,239.49,136816819,0.0,1.0
TSLA,2023-11-17 00:00:00+00:00,234.3,237.39,226.54,232.0,142766234,234.3,237.39,226.54,232.0,142766234,0.0,1.0
TSLA,2023-11-20 00:00:00+00:00,235.6,237.1,231.02,234.04,116562402,235.6,237.1,231.02,234.04,116562402,0.0,1.0
TSLA,2023-11-21 00:00:00+00:00,241.2,243.62,233.34,235.04,122288000,241.2,243.62,233.34,235.04,122288000,0.0,1.0
TSLA,2023-11-22 00:00:00+00:00,234.21,244.01,231.4,242.04,118117078,234.21,244.01,231.4,242.04,118117078,0.0,1.0
TSLA,2023-11-24 00:00:00+00:00,235.45,238.75,232.33,233.75,65125203,235.45,238.75,232.33,233.75,65125203,0.0,1.0
TSLA,2023-11-27 00:00:00+00:00,236.08,238.33,232.1,236.89,112031763,236.08,238.33,232.1,236.89,112031763,0.0,1.0
TSLA,2023-11-28 00:00:00+00:00,246.72,247.0,234.01,236.68,148549913,246.72,247.0,234.01,236.68,148549913,0.0,1.0
TSLA,2023-11-29 00:00:00+00:00,244.14,252.75,242.76,249.21,135401335,244.14,252.75,242.76,249.21,135401335,0.0,1.0
TSLA,2023-11-30 00:00:00+00:00,240.08,245.22,236.91,245.14,132353196,240.08,245.22,236.91,245.14,132353196,0.0,1.0
TSLA,2023-12-01 00:00:00+00:00,238.83,240.19,231.9,233.14,121331709,238.83,240.19,231.9,233.14,121331709,0.0,1.0
TSLA,2023-12-04 00:00:00+00:00,235.58,239.3733,233.2902,235.75,104099817,235.58,239.3733,233.2902,235.75,104099817,0.0,1.0
TSLA,2023-12-05 00:00:00+00:00,238.72,246.66,233.7,233.87,137971115,238.72,246.66,233.7,233.87,137971115,0.0,1.0
TSLA,2023-12-06 00:00:00+00:00,239.37,246.57,239.1709,242.92,125905295,239.37,246.57,239.1709,242.92,125905295,0.0,1.0
TSLA,2023-12-07 00:00:00+00:00,242.64,244.08,236.98,241.55,107142262,242.64,244.08,236.98,241.55,107142262,0.0,1.0
TSLA,2023-12-08 00:00:00+00:00,243.84,245.27,239.2701,240.27,103126829,243.84,245.27,239.2701,240.27,103126829,0.0,1.0
TSLA,2023-12-11 00:00:00+00:00,239.74,243.441,237.45,242.74,97913888,239.74,243.441,237.45,242.74,97913888,0.0,1.0
TSLA,2023-12-12 00:00:00+00:00,237.01,238.99,233.87,238.55,95328313,237.01,238.99,233.87,238.55,95328313,0.0,1.0
TSLA,2023-12-13 00:00:00+00:00,239.29,240.3,228.2,234.19,146286348,239.29,240.3,228.2,234.19,146286348,0.0,1.0
TSLA,2023-12-14 00:00:00+00:00,251.05,253.88,240.79,241.22,160829239,251.05,253.88,240.79,241.22,160829239,0.0,1.0
